0.0,4.5,4.5,5.3,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,8.2,10.1,10.1,10.1,5.3,8.2,8.2,8.2,8.2,5.3,5.3,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,5.3,11.9,11.9,14.2,14.2,14.2,22.4,25.7,25.7,22.4,13.4,11.9,11.9,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,13.4,14.2,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
4.5,0.0,4.5,4.5,5.3,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,8.2,10.1,10.1,5.3,6.7,8.2,8.2,8.2,5.3,5.3,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,5.3,11.9,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,13.4,11.9,11.9,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,13.4,14.2,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
4.5,4.5,0.0,4.5,4.5,5.3,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,8.2,10.1,5.3,6.7,6.7,8.2,8.2,4.5,5.3,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,8.2,14.2,14.2,14.2,14.2,14.2,14.2,4.5,11.9,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.9,11.9,11.9,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.9,11.9,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,8.2,4.5,6.7,6.7,6.7,8.2,4.5,4.5,9.7,9.7,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,6.7,14.2,14.2,14.2,14.2,14.2,14.2,4.5,9.7,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.3,9.7,9.7,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.3,11.6,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,4.5,5.3,6.7,6.7,6.7,0.0,4.5,9.7,9.7,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,6.7,14.2,14.2,14.2,14.2,14.2,14.2,9.7,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.3,0.0,9.7,9.7,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.3,11.6,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
5.3,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,0.0,5.3,6.7,6.7,6.7,4.5,0.0,9.7,9.7,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,6.7,14.2,14.2,14.2,14.2,14.2,14.2,4.5,9.7,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.3,9.7,9.7,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.3,11.6,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
6.7,5.3,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,8.2,8.2,8.2,8.2,4.5,5.3,6.7,6.7,6.7,4.5,4.5,9.7,9.7,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,14.2,5.3,6.7,11.9,14.2,14.2,14.2,14.2,14.2,4.5,9.7,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.3,9.7,9.7,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.3,11.6,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
6.7,6.7,5.3,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,8.2,8.2,8.2,4.5,5.3,6.7,6.7,6.7,5.3,4.5,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,5.3,5.3,11.9,11.9,14.2,14.2,14.2,14.2,5.3,11.9,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.9,11.9,11.9,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.9,11.9,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
6.7,6.7,6.7,5.3,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,8.2,8.2,5.3,6.7,6.7,6.7,8.2,5.3,5.3,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,4.5,5.3,11.9,11.9,11.9,14.2,14.2,14.2,5.3,11.9,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,13.4,11.9,11.9,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,13.4,14.2,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
8.2,6.7,6.7,6.7,5.3,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,6.7,5.3,6.7,6.7,8.2,8.2,5.3,5.3,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,11.9,11.9,11.9,9.7,9.7,9.7,9.7,11.9,4.5,4.5,9.7,11.9,11.9,11.9,14.2,14.2,5.3,11.9,11.9,14.2,14.2,14.2,22.4,25.7,25.7,22.4,13.4,11.9,11.9,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,13.4,14.2,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
8.2,8.2,6.7,6.7,6.7,6.7,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,6.7,6.7,8.2,8.2,8.2,6.7,6.7,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,9.7,9.7,9.7,9.7,11.9,0.0,4.5,9.7,11.9,11.9,11.9,11.9,11.9,6.7,11.9,11.9,14.2,14.2,14.2,22.4,25.7,25.7,22.4,13.4,11.9,11.9,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,13.4,14.5,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
8.2,8.2,8.2,6.7,6.7,6.7,6.7,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,8.2,8.2,8.2,8.2,6.7,6.7,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,9.7,9.7,9.7,9.7,11.9,4.5,0.0,9.7,11.9,11.9,11.9,11.9,11.9,6.7,11.9,14.2,14.2,14.2,14.2,22.4,25.7,25.7,22.4,13.4,11.9,11.9,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,13.4,14.5,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
8.2,8.2,8.2,8.2,6.7,6.7,6.7,6.7,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,8.2,8.2,8.2,8.2,6.7,6.7,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,9.7,9.7,9.7,9.7,11.9,4.5,4.5,9.7,11.9,11.9,11.9,11.9,11.9,6.7,14.2,14.2,14.2,14.2,14.2,22.4,25.7,25.7,22.4,15.4,14.2,14.2,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,15.4,15.4,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
8.2,8.2,8.2,8.2,8.2,8.2,8.2,6.7,6.7,5.3,5.3,4.5,4.5,0.0,4.5,4.5,4.5,8.2,8.2,8.2,8.2,10.1,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,9.7,9.7,9.7,9.7,11.9,5.3,4.5,9.7,11.9,11.9,11.9,14.2,14.2,8.2,14.2,14.2,14.2,14.2,14.2,22.4,25.7,25.7,22.4,15.4,14.2,14.2,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,15.4,15.4,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
10.1,8.2,8.2,8.2,8.2,8.2,8.2,8.2,6.7,6.7,5.3,5.3,4.5,4.5,0.0,4.5,4.5,8.2,8.2,8.2,10.1,10.1,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,5.3,5.3,11.9,11.9,11.9,14.2,14.2,14.2,8.2,14.2,14.2,14.2,14.2,14.2,22.4,25.7,25.7,22.4,15.4,14.2,14.2,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,15.4,15.4,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
10.1,10.1,8.2,8.2,8.2,8.2,8.2,8.2,8.2,6.7,6.7,5.3,5.3,4.5,4.5,0.0,4.5,8.2,8.2,10.1,10.1,10.1,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,6.7,5.3,11.9,11.9,14.2,14.2,14.2,14.2,8.2,14.2,14.2,14.2,14.2,14.2,22.4,25.7,25.7,22.4,15.4,14.2,14.2,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,15.4,15.4,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
10.1,10.1,10.1,8.2,8.2,8.2,8.2,8.2,8.2,6.7,6.7,6.7,5.3,4.5,4.5,4.5,0.0,8.2,10.1,10.1,10.1,10.1,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,14.2,6.7,6.7,11.9,14.2,14.2,14.2,14.2,14.2,8.2,14.2,14.2,14.2,14.2,14.2,22.4,25.7,25.7,22.4,15.4,14.2,14.2,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,15.4,15.4,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
5.3,5.3,5.3,4.5,4.5,0.0,4.5,4.5,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,0.0,5.3,6.7,6.7,6.7,4.5,0.0,9.7,9.7,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,6.7,14.2,14.2,14.2,14.2,14.2,14.2,4.5,9.7,11.9,11.9,14.2,14.2,20.3,22.4,25.7,20.3,11.3,9.7,9.7,11.9,14.2,16.2,25.8,27.0,27.0,27.0,27.0,27.0,11.3,11.6,11.9,15.5,15.5,16.0,23.6,16.7,18.1,18.1,20.3,20.3,47.6,47.6,15.5,15.6,15.6,15.6,15.6,19.0,19.0,19.0,19.0
8.2,6.7,6.7,6.7,5.3,5.3,5.3,5.3,6.7,6.7,6.7,8.2,8.2,8.2,8.2,8.2,10.1,5.3,0.0,4.5,4.5,5.3,5.3,5.3,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,8.2,14.2,14.2,14.2,14.2,14.2,14.2,5.3,11.9,11.9,14.2,14.2,14.2,22.4,25.7,25.7,22.4,13.4,11.9,11.9,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,13.4,14.2,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
8.2,8.2,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,8.2,8.2,8.2,8.2,8.2,10.1,10.1,6.7,4.5,0.0,4.5,4.5,6.7,6.7,11.9,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,11.9,11.9,11.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,8.2,8.2,14.2,14.2,14.2,14.2,14.2,14.2,6.7,11.9,11.9,14.2,14.2,14.2,22.4,25.7,25.7,22.4,13.4,11.9,11.9,14.2,14.2,16.9,27.0,27.9,27.9,27.9,27.9,27.9,13.4,14.5,14.2,17.7,17.7,18.1,25.7,19.1,21.1,21.1,22.6,22.6,49.6,49.6,17.7,18.5,18.5,18.5,18.5,21.0,21.0,21.0,21.0
